date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:50:46	71821/71821	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Apr%202020%2021:01:50%20GMT	https://viewmypaycheckk.us/wp-content/plugins/jetpack/css/jetpack.css?ver=8.3	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/jetpack/css/jetpack4fc4.css	(from https://viewmypaycheckk.us/?rsd)
02:50:46	9914/9914	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20Apr%202020%2019:59:03%20GMT	https://viewmypaycheckk.us/wp-content/plugins/mango-buttons/public/style/mb-button.css?ver=1.2.9	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/mango-buttons/public/style/mb-button077c.css	(from https://viewmypaycheckk.us/?rsd)
02:50:46	9298/9298	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2015%20Apr%202020%2021:08:28%20GMT	https://viewmypaycheckk.us/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=7.10.4	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min4f90.js	(from https://viewmypaycheckk.us/?rsd)
02:50:47	96873/96873	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20May%202019%2004:25:54%20GMT	https://viewmypaycheckk.us/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-includes/js/jquery/jquery4a5f.js	(from https://viewmypaycheckk.us/?rsd)
02:50:47	10056/10056	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20May%202016%2006:11:28%20GMT	https://viewmypaycheckk.us/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://viewmypaycheckk.us/?rsd)
02:50:47	765/765	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Apr%202020%2021:13:04%20GMT	https://viewmypaycheckk.us/wp-content/themes/streamline-pro/js/responsive-menu.js?ver=1.0.0	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/themes/streamline-pro/js/responsive-menu8a54.js	(from https://viewmypaycheckk.us/?rsd)
02:50:48	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jun%202020%2021:20:48%20GMT	https://viewmypaycheckk.us/xmlrpc.php	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/xmlrpc.php	(from https://viewmypaycheckk.us/?rsd)
02:50:48	14440/14440	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Apr%202020%2021:01:44%20GMT	https://viewmypaycheckk.us/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.7	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/contact-form-7/includes/js/scripts6725.js	(from https://viewmypaycheckk.us/?rsd)
02:50:48	2518/2518	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2015%20Apr%202020%2020:03:50%20GMT	https://viewmypaycheckk.us/wp-content/plugins/monarch/js/idle-timer.min.js?ver=1.3	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/monarch/js/idle-timer.min4e44.js	(from https://viewmypaycheckk.us/?rsd)
02:50:49	24204/24204	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2015%20Apr%202020%2020:03:50%20GMT	https://viewmypaycheckk.us/wp-content/plugins/monarch/js/custom.js?ver=1.3	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/monarch/js/custom4e44.js	(from https://viewmypaycheckk.us/?rsd)
02:50:49	6091/6091	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2003%20Apr%202020%2019:56:44%20GMT	https://viewmypaycheckk.us/wp-content/plugins/table-of-contents-plus/front.min.js?ver=2002	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/table-of-contents-plus/front.min673a.js	(from https://viewmypaycheckk.us/?rsd)
02:50:49	1581/1581	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2003%20Apr%202020%2019:54:28%20GMT	https://viewmypaycheckk.us/wp-content/plugins/uk-cookie-consent/assets/js/uk-cookie-consent-js.js?ver=2.3.0	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/uk-cookie-consent/assets/js/uk-cookie-consent-jsa1ec.js	(from https://viewmypaycheckk.us/?rsd)
02:50:50	2420/2420	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Apr%202020%2020:56:49%20GMT	https://viewmypaycheckk.us/wp-includes/js/comment-reply.min.js?ver=5.4.2	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-includes/js/comment-reply.min7661.js	(from https://viewmypaycheckk.us/?rsd)
02:50:50	1434/1434	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Apr%202020%2020:56:49%20GMT	https://viewmypaycheckk.us/wp-includes/js/wp-embed.min.js?ver=5.4.2	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-includes/js/wp-embed.min7661.js	(from https://viewmypaycheckk.us/?rsd)
02:50:50	700/700	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Jul%202014%2021:14:30%20GMT	https://viewmypaycheckk.us/wp-content/plugins/akismet/_inc/form.js?ver=4.1.3	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/plugins/akismet/_inc/forma352.js	(from https://viewmypaycheckk.us/?rsd)
02:50:52	2684/2684	---M-Z	200	added ('OK')	application/json	date:Mon,%2015%20Jun%202020%2021:20:52%20GMT	https://viewmypaycheckk.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviewmypaycheckk.us%2Fintuit-view-my-paycheck-support-phone-number%2F	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-json/oembed/1.0/embed447e.json	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:52	195831/195831	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:12%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/Intuit-Viewmypaychecks-support-system.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/Intuit-Viewmypaychecks-support-system.png	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:52	2814/2814	---M-Z	200	added ('OK')	text/xml	date:Mon,%2015%20Jun%202020%2021:20:52%20GMT	https://viewmypaycheckk.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviewmypaycheckk.us%2Fintuit-view-my-paycheck-support-phone-number%2F&format=xml	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-json/oembed/1.0/embedd326	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:53	1085/1085	---M-Z	200	added ('OK')	application/rss+xml	etag:%227c57776f5f686eeb06aa946399b9a8b7-gzip%22	https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/feed/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/feed/index.html	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:53	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jun%202020%2021:20:53%20GMT	https://viewmypaycheckk.us/xmlrpc.php	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/xmlrpc.php	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:54	44780/44780	---M-Z	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:28%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/Intuit-Viewmypaychecks-support-system-760x360.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/Intuit-Viewmypaychecks-support-system-760x360.png	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:54	70853/70853	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2015%20Jun%202020%2021:20:26%20GMT	https://viewmypaycheckk.us/wp-content/cache/min/1/f874e4291dca91c184b9f585f934e289.js	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/cache/min/1/f874e4291dca91c184b9f585f934e289.js	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:54	31307/31307	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:20:54%20GMT	https://viewmypaycheckk.us/author/adam/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/author/adam/index.html	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:55	25688/25688	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:20:55%20GMT	https://viewmypaycheckk.us/tag/support/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/support/index.html	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:55	25743/25743	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:20:55%20GMT	https://viewmypaycheckk.us/tag/phone-number/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/phone-number/index.html	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:56	28332/28332	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:20:56%20GMT	https://viewmypaycheckk.us/tag/view-my-paycheck/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/view-my-paycheck/index.html	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:56	25930/25930	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:20:56%20GMT	https://viewmypaycheckk.us/tag/intuit-viewmypaycheck-support/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/intuit-viewmypaycheck-support/index.html	(from https://viewmypaycheckk.us/intuit-view-my-paycheck-support-phone-number/)
02:50:57	270742/270742	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:34%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/Quickbooks-workforce-login_signup-1.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/Quickbooks-workforce-login_signup-1.png	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:50:57	1050/1050	---M-Z	200	added ('OK')	application/rss+xml	etag:%227c57776f5f686eeb06aa946399b9a8b7-gzip%22	https://viewmypaycheckk.us/quickbooks-workforce-signup-login/feed/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/quickbooks-workforce-signup-login/feed/index.html	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:50:58	2657/2657	---M-Z	200	added ('OK')	application/json	date:Mon,%2015%20Jun%202020%2021:20:58%20GMT	https://viewmypaycheckk.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviewmypaycheckk.us%2Fquickbooks-workforce-signup-login%2F	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-json/oembed/1.0/embed19af.json	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:50:58	2784/2784	---M-Z	200	added ('OK')	text/xml	date:Mon,%2015%20Jun%202020%2021:20:58%20GMT	https://viewmypaycheckk.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviewmypaycheckk.us%2Fquickbooks-workforce-signup-login%2F&format=xml	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-json/oembed/1.0/embede078	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:50:59	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jun%202020%2021:20:59%20GMT	https://viewmypaycheckk.us/xmlrpc.php	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/xmlrpc.php	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:50:59	10549/10549	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2015%20Apr%202020%2021:32:39%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/vDxxcoJ3-300x300.jpg	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/vDxxcoJ3-300x300.jpg	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:50:59	73212/73212	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:52%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/Quickbooks-workforce-login_signup-1-760x360.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/Quickbooks-workforce-login_signup-1-760x360.png	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:00	22668/22668	---M-Z	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:33:02%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/1.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/1.png	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:00	15595/15595	---M-Z	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:33:00%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/2.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/2.png	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:00	30541/30541	---M-Z	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:57%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/3.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/3.png	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:00	11368/11368	---M-Z	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:56%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/4.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/4.png	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:01	4818/4818	---M-Z	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:56%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/5.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/5.png	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:02	28361/28361	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:21:02%20GMT	https://viewmypaycheckk.us/tag/quickbooks/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/quickbooks/index.html	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:02	25991/25991	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:21:02%20GMT	https://viewmypaycheckk.us/tag/quickbooks-workforce-login/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/quickbooks-workforce-login/index.html	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:02	28471/28471	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:21:02%20GMT	https://viewmypaycheckk.us/tag/quickbooks-workforce/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/quickbooks-workforce/index.html	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:03	26003/26003	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:21:03%20GMT	https://viewmypaycheckk.us/tag/quickbooks-workforce-signup/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/quickbooks-workforce-signup/index.html	(from https://viewmypaycheckk.us/quickbooks-workforce-signup-login/)
02:51:04	2639/2639	---M-Z	200	added ('OK')	application/json	date:Mon,%2015%20Jun%202020%2021:21:04%20GMT	https://viewmypaycheckk.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviewmypaycheckk.us%2Fview-my-paycheck-has-moved%2F	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-json/oembed/1.0/embed6710.json	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:04	1026/1026	---M-Z	200	added ('OK')	application/rss+xml	etag:%227c57776f5f686eeb06aa946399b9a8b7-gzip%22	https://viewmypaycheckk.us/view-my-paycheck-has-moved/feed/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/view-my-paycheck-has-moved/feed/index.html	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:04	2772/2772	---M-Z	200	added ('OK')	text/xml	date:Mon,%2015%20Jun%202020%2021:21:05%20GMT	https://viewmypaycheckk.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviewmypaycheckk.us%2Fview-my-paycheck-has-moved%2F&format=xml	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-json/oembed/1.0/embed78ff	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:04	391279/391279	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:33:09%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/view-my-paycheck-has-moved-1.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/view-my-paycheck-has-moved-1.png	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:05	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jun%202020%2021:21:05%20GMT	https://viewmypaycheckk.us/xmlrpc.php	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/xmlrpc.php	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:06	95940/95940	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:33:23%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/view-my-paycheck-has-moved-1-760x360.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/view-my-paycheck-has-moved-1-760x360.png	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:06	26441/26441	---M-Z	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:33:11%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/new_vmp.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/new_vmp.png	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:06	25665/25665	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:21:07%20GMT	https://viewmypaycheckk.us/tag/intuit/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/intuit/index.html	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:07	155147/155147	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:33:14%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/old_vmp.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/old_vmp.png	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:07	25753/25753	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2021:21:08%20GMT	https://viewmypaycheckk.us/tag/viewmypaycheck/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/tag/viewmypaycheck/index.html	(from https://viewmypaycheckk.us/view-my-paycheck-has-moved/)
02:51:08	393716/393716	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:15%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/QuickBooks-Logo-PNG-Download.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/QuickBooks-Logo-PNG-Download.png	(from https://viewmypaycheckk.us/intuit-quickbooks-logo-png/)
02:51:08	2558/2558	---M-Z	200	added ('OK')	application/json	date:Mon,%2015%20Jun%202020%2021:21:08%20GMT	https://viewmypaycheckk.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviewmypaycheckk.us%2Fintuit-quickbooks-logo-png%2F	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-json/oembed/1.0/embed8a86.json	(from https://viewmypaycheckk.us/intuit-quickbooks-logo-png/)
02:51:08	999/999	---M-Z	200	added ('OK')	application/rss+xml	etag:%227c57776f5f686eeb06aa946399b9a8b7-gzip%22	https://viewmypaycheckk.us/intuit-quickbooks-logo-png/feed/	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/intuit-quickbooks-logo-png/feed/index.html	(from https://viewmypaycheckk.us/intuit-quickbooks-logo-png/)
02:51:09	2688/2688	---M-Z	200	added ('OK')	text/xml	date:Mon,%2015%20Jun%202020%2021:21:09%20GMT	https://viewmypaycheckk.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fviewmypaycheckk.us%2Fintuit-quickbooks-logo-png%2F&format=xml	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-json/oembed/1.0/embedd0ce	(from https://viewmypaycheckk.us/intuit-quickbooks-logo-png/)
02:51:09	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jun%202020%2021:21:09%20GMT	https://viewmypaycheckk.us/xmlrpc.php	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/xmlrpc.php	(from https://viewmypaycheckk.us/intuit-quickbooks-logo-png/)
02:51:10	77761/77761	---MCZ	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:42%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/QuickBooks-Logo-PNG-Download-760x360.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/QuickBooks-Logo-PNG-Download-760x360.png	(from https://viewmypaycheckk.us/intuit-quickbooks-logo-png/)
02:51:10	21626/21626	---M-Z	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:32:26%20GMT	https://viewmypaycheckk.us/wp-content/uploads/2020/04/QuickBooks-Logo-1.png	C:/Users/joshi/Desktop/HttrackSites/vmps/viewmypaycheckk.us/wp-content/uploads/2020/04/QuickBooks-Logo-1.png	(from https://viewmypaycheckk.us/intuit-quickbooks-logo-png/)
